accessions,EC
A0AL19,EC:3.1
A0AL19,EC:3.6.4
A0AL19,EC:3.6.4.12
Q2RL78,EC:3
Q2RL78,EC:3.6
Q2RL78,EC:3.1
Q2RL78,EC:3.6.4
Q2RL78,EC:3.6.4.12
Q8DTN8,EC:3
Q8DTN8,EC:3.5
Q8DTN8,EC:3.5.4
Q8DTN8,EC:3.5.4.4
B7VQ44,EC:3
B7VQ44,EC:3.5
B7VQ44,EC:3.5.4
B7VQ44,EC:3.5.4.4
Q87TF3,EC:3
Q87TF3,EC:3.5
Q87TF3,EC:3.5.4
Q87TF3,EC:3.5.4.4
A1JML4,EC:3
A1JML4,EC:3.5
A1JML4,EC:3.5.4
A1JML4,EC:3.5.4.4
Q5WJ39,EC:3
Q5WJ39,EC:3.5
Q5WJ39,EC:3.5.4
Q5WJ39,EC:3.5.4.2
P33744,EC:1
P33744,EC:1.1
P33744,EC:1.2
P33744,EC:1.1.1
P33744,EC:1.2.1
P33744,EC:1.1.1.1
P33744,EC:1.2.1.3
P81600,EC:1
P81600,EC:1.1
P81600,EC:1.1.1
P81600,EC:1.1.1.1
P81600,EC:1.1.1.284
Q9SK86,EC:1
Q9SK86,EC:1.1
Q9SK86,EC:1.1.1
Q9SK86,EC:1.1.1.1
A1L4Y2,EC:1
A1L4Y2,EC:1.1
A1L4Y2,EC:1.1.1
A1L4Y2,EC:1.1.1.1
Q0V7W6,EC:1
Q0V7W6,EC:1.1
Q0V7W6,EC:1.1.1
Q0V7W6,EC:1.1.1.1
Q9FH04,EC:1
Q9FH04,EC:1.1
Q9FH04,EC:1.1.1
Q9FH04,EC:1.1.1.1
P80175,EC:1
P80175,EC:1.1
P80175,EC:1.1.99
P80175,EC:1.1.99.36
P81747,EC:1
P81747,EC:1.1
P81747,EC:1.1.99
P81747,EC:1.1.99.36
P39451,EC:1
P39451,EC:1.1
P39451,EC:1.1.1
P39451,EC:1.1.1.1
O46650,EC:1
O46650,EC:1.1
O46650,EC:1.1.1
O46650,EC:1.1.1.1
Q5ZI51,EC:3
Q5ZI51,EC:3.2
Q5ZI51,EC:3.5
Q5ZI51,EC:3.2.1
Q5ZI51,EC:3.5.1
Q5ZI51,EC:3.2.2
Q5ZI51,EC:3.2.1.143
Q9NX46,EC:3
Q9NX46,EC:3.2
Q9NX46,EC:3.5
Q9NX46,EC:3.2.1
Q9NX46,EC:3.5.1
Q9NX46,EC:3.2.2
Q9NX46,EC:3.2.1.143
H3BCW1,EC:3
H3BCW1,EC:3.2
H3BCW1,EC:3.5
H3BCW1,EC:3.2.1
H3BCW1,EC:3.5.1
H3BCW1,EC:3.2.2
H3BCW1,EC:3.2.1.143
Q8CG72,EC:3
Q8CG72,EC:3.2
Q8CG72,EC:3.5
Q8CG72,EC:3.2.1
Q8CG72,EC:3.5.1
Q8CG72,EC:3.2.2
Q8CG72,EC:3.2.1.143
Q9C7X0,EC:3
Q9C7X0,EC:3.2
Q9C7X0,EC:3.2.2
Q9C7X0,EC:3.2.2.6
Q2KJI7,EC:3
Q2KJI7,EC:3.4
Q2KJI7,EC:3.4.24
Q2KJI7,EC:0
Q8JZQ2,EC:3
Q8JZQ2,EC:3.4
Q8JZQ2,EC:3.4.24
Q8JZQ2,EC:0
P39925,EC:3
P39925,EC:3.4
P39925,EC:3.4.24
P39925,EC:0
Q12053,EC:2
Q12053,EC:2.3
Q12053,EC:2.3.1
Q12053,EC:2.3.1.221
Q00278,EC:1
Q00278,EC:1.1
Q00278,EC:1.1.1
Q00278,EC:1.1.1.349
Q6UEH5,EC:1
Q6UEH5,EC:1.1
Q6UEH5,EC:1.1.1
Q6UEH5,EC:0
Q12732,EC:1
Q12732,EC:1.14
Q12732,EC:1.14.14
Q12732,EC:1.14.14.116
Q12437,EC:1
Q12437,EC:0
Q12437,EC:0
Q12437,EC:0
Q6UEG5,EC:3
Q6UEG5,EC:3.1
Q6UEG5,EC:3.1.1
Q6UEG5,EC:3.1.1.94
D4GU74,EC:2
D4GU74,EC:2.4
D4GU74,EC:2.4.1
D4GU74,EC:0
Q6DCX2,EC:3
Q6DCX2,EC:3.1
Q6DCX2,EC:3.1.26
Q6DCX2,EC:3.1.26.n2
A9ZSZ2,EC:3
A9ZSZ2,EC:3.1
A9ZSZ2,EC:3.1.26
A9ZSZ2,EC:0
Q5ZLG4,EC:3
Q5ZLG4,EC:3.1
Q5ZLG4,EC:3.1.26
Q5ZLG4,EC:3.1.26.n2
Q9H9G7,EC:3
Q9H9G7,EC:3.1
Q9H9G7,EC:3.1.26
Q9H9G7,EC:3.1.26.n2
Q4WW45,EC:3
Q4WW45,EC:3.2
Q4WW45,EC:3.2.1
Q4WW45,EC:3.2.1.139
O42814,EC:3
O42814,EC:3.2
O42814,EC:3.2.1
O42814,EC:3.2.1.139
Q5AQZ4,EC:3
Q5AQZ4,EC:3.2
Q5AQZ4,EC:3.2.1
Q5AQZ4,EC:3.2.1.139
Q837U5,EC:3
Q837U5,EC:3.5
Q837U5,EC:3.5.3
Q837U5,EC:3.5.3.12
Q99024,EC:3
Q99024,EC:3.2
Q99024,EC:3.2.1
Q99024,EC:3.2.1.139
Q8RPX2,EC:3
Q8RPX2,EC:3.5
Q8RPX2,EC:3.5.3
Q8RPX2,EC:3.5.3.12
Q5ZZK4,EC:3
Q5ZZK4,EC:3.5
Q5ZZK4,EC:3.5.3
Q5ZZK4,EC:3.5.3.12
A6VVD9,EC:3
A6VVD9,EC:3.5
A6VVD9,EC:3.5.3
A6VVD9,EC:3.5.3.12
Q6MSR8,EC:3
Q6MSR8,EC:3.5
Q6MSR8,EC:3.5.3
Q6MSR8,EC:3.5.3.12
B8J364,EC:4
B8J364,EC:4.1
B8J364,EC:4.1.1
B8J364,EC:4.1.1.111
Q46CH6,EC:4
Q46CH6,EC:4.1
Q46CH6,EC:4.1.1
Q46CH6,EC:4.1.1.111
B8J3A4,EC:4
B8J3A4,EC:4.1
B8J3A4,EC:4.1.1
B8J3A4,EC:4.1.1.111
Q46CH5,EC:4
Q46CH5,EC:4.1
Q46CH5,EC:4.1.1
Q46CH5,EC:4.1.1.111
Q46BK8,EC:4
Q46BK8,EC:4.1
Q46BK8,EC:4.1.3
Q46BK8,EC:0
Q46CH7,EC:1
Q46CH7,EC:1.3
Q46CH7,EC:1.3.98
Q46CH7,EC:1.3.98.6
Q49UT8,EC:1
Q49UT8,EC:1.11
Q49UT8,EC:1.11.1
Q49UT8,EC:1.11.1.26
Q2IMQ8,EC:1
Q2IMQ8,EC:1.11
Q2IMQ8,EC:1.11.1
Q2IMQ8,EC:1.11.1.28
A8HQP5,EC:1
A8HQP5,EC:1.11
A8HQP5,EC:1.11.1
A8HQP5,EC:1.11.1.28
Q9ANL0,EC:1
Q9ANL0,EC:1.11
Q9ANL0,EC:1.11.1
Q9ANL0,EC:1.11.1.28
A4YYT0,EC:1
A4YYT0,EC:1.11
A4YYT0,EC:1.11.1
A4YYT0,EC:1.11.1.28
Q8YCF2,EC:1
Q8YCF2,EC:1.11
Q8YCF2,EC:1.11.1
Q8YCF2,EC:1.11.1.28
Q75W64,EC:3
Q75W64,EC:3.5
Q75W64,EC:3.5.4
Q75W64,EC:3.5.4.38
Q9WVE0,EC:3
Q9WVE0,EC:3.5
Q9WVE0,EC:3.5.4
Q9WVE0,EC:3.5.4.38
P33224,EC:1
P33224,EC:1.3
P33224,EC:1.3.99
P33224,EC:0
D2PPM7,EC:3
D2PPM7,EC:3.2
D2PPM7,EC:3.2.1
D2PPM7,EC:3.2.1.204
Q8VZC3,EC:1
Q8VZC3,EC:1.2
Q8VZC3,EC:1.2.1
Q8VZC3,EC:1.2.1.88
P27463,EC:1
P27463,EC:1.2
P27463,EC:1.2.1
P27463,EC:1.2.1.3
P27463,EC:1.2.1.36
P27463,EC:1.2.1.28
P27463,EC:1.2.1.19
P00352,EC:1
P00352,EC:1.2
P00352,EC:1.2.1
P00352,EC:1.2.1.3
P00352,EC:1.2.1.36
P00352,EC:1.2.1.28
P00352,EC:1.2.1.19
P86886,EC:1
P86886,EC:1.2
P86886,EC:1.2.1
P86886,EC:1.2.1.3
P86886,EC:1.2.1.36
P86886,EC:1.2.1.28
P86886,EC:1.2.1.19
P51977,EC:1
P51977,EC:1.2
P51977,EC:1.2.1
P51977,EC:1.2.1.3
P51977,EC:1.2.1.36
P51977,EC:1.2.1.28
P51977,EC:1.2.1.19
Q62148,EC:1
Q62148,EC:1.2
Q62148,EC:1.2.1
Q62148,EC:1.2.1.36
P71006,EC:3
P71006,EC:3.4
P71006,EC:3.4.24
P71006,EC:0
Q29491,EC:1
Q29491,EC:1.2
Q29491,EC:1.2.1
Q29491,EC:1.2.1.3
P46329,EC:1
P46329,EC:1.2
P46329,EC:1.2.1
P46329,EC:1.2.1.3
P54114,EC:1
P54114,EC:1.2
P54114,EC:1.2.1
P54114,EC:1.2.1.3
P46367,EC:1
P46367,EC:1.2
P46367,EC:1.2.1
P46367,EC:1.2.1.4
O06478,EC:1
O06478,EC:1.2
O06478,EC:1.2.1
O06478,EC:1.2.1.28
O06478,EC:1.2.1.67
Q94688,EC:1
Q94688,EC:1.2
Q94688,EC:1.2.1
Q94688,EC:1.2.1.3
P22281,EC:1
P22281,EC:1.2
P22281,EC:1.2.1
P22281,EC:1.2.1.3
Q40677,EC:4
Q40677,EC:4.1
Q40677,EC:4.1.2
Q40677,EC:4.1.2.13
Q9HGY9,EC:4
Q9HGY9,EC:4.1
Q9HGY9,EC:4.1.2
Q9HGY9,EC:4.1.2.13
O51401,EC:4
O51401,EC:4.1
O51401,EC:4.1.2
O51401,EC:4.1.2.13
Q8K9B2,EC:4
Q8K9B2,EC:4.1
Q8K9B2,EC:4.1.2
Q8K9B2,EC:4.1.2.13
A1VYV7,EC:4
A1VYV7,EC:4.1
A1VYV7,EC:4.1.2
A1VYV7,EC:4.1.2.13
O65735,EC:4
O65735,EC:4.1
O65735,EC:4.1.2
O65735,EC:4.1.2.13
P19537,EC:4
P19537,EC:4.1
P19537,EC:4.1.2
P19537,EC:4.1.2.13
P07764,EC:4
P07764,EC:4.1
P07764,EC:4.1.2
P07764,EC:4.1.2.13
P0AB72,EC:4
P0AB72,EC:4.1
P0AB72,EC:4.1.2
P0AB72,EC:4.1.2.13
Q9W3V8,EC:2
Q9W3V8,EC:2.4
Q9W3V8,EC:2.4.1
Q9W3V8,EC:2.4.1.265
Q4IJT0,EC:2
Q4IJT0,EC:2.4
Q4IJT0,EC:2.4.1
Q4IJT0,EC:2.4.1.265
Q6CJR2,EC:2
Q6CJR2,EC:2.4
Q6CJR2,EC:2.4.1
Q6CJR2,EC:2.4.1.265
Q7RXP5,EC:2
Q7RXP5,EC:2.4
Q7RXP5,EC:2.4.1
Q7RXP5,EC:2.4.1.265
Q88NC5,EC:2
Q88NC5,EC:2.4
Q88NC5,EC:0
Q88NC5,EC:0
Q10479,EC:2
Q10479,EC:2.4
Q10479,EC:2.4.1
Q10479,EC:2.4.1.265
Q9FZ49,EC:2
Q9FZ49,EC:2.4
Q9FZ49,EC:2.4.1
Q9FZ49,EC:2.4.1.259
Q9FZ49,EC:2.4.1.261
Q9H6U8,EC:2
Q9H6U8,EC:2.4
Q9H6U8,EC:2.4.1
Q9H6U8,EC:2.4.1.261
Q9H6U8,EC:2.4.1.259
Q9P7Q9,EC:2
Q9P7Q9,EC:2.4
Q9P7Q9,EC:2.4.1
Q9P7Q9,EC:2.4.1.259
Q9P7Q9,EC:2.4.1.261
Q82ZQ1,EC:3
Q82ZQ1,EC:3.5
Q82ZQ1,EC:3.5.2
Q82ZQ1,EC:3.5.2.5
Q1AS71,EC:3
Q1AS71,EC:3.5
Q1AS71,EC:3.5.2
Q1AS71,EC:3.5.2.5
P86348,EC:3
P86348,EC:3.1
P86348,EC:3.1.3
P86348,EC:3.1.3.1
A1YYW7,EC:3
A1YYW7,EC:3.1
A1YYW7,EC:3.1.3
A1YYW7,EC:3.1.3.1
Q5NNZ8,EC:3
Q5NNZ8,EC:3.1
Q5NNZ8,EC:3.1.3
Q5NNZ8,EC:3.1.3.1
Q9M2U3,EC:3
Q9M2U3,EC:3.1
Q9M2U3,EC:0
Q9M2U3,EC:0
P83610,EC:3
P83610,EC:3.4
P83610,EC:3.4.21
P83610,EC:0
Q8XZM4,EC:5
Q8XZM4,EC:5.1
Q8XZM4,EC:5.1.1
Q8XZM4,EC:5.1.1.1
Q2RXD1,EC:5
Q2RXD1,EC:5.1
Q2RXD1,EC:5.1.1
Q2RXD1,EC:5.1.1.1
A8EXF8,EC:5
A8EXF8,EC:5.1
A8EXF8,EC:5.1.1
A8EXF8,EC:5.1.1.1
Q9ZE52,EC:5
Q9ZE52,EC:5.1
Q9ZE52,EC:5.1.1
Q9ZE52,EC:5.1.1.1
Q163V1,EC:5
Q163V1,EC:5.1
Q163V1,EC:5.1.1
Q163V1,EC:5.1.1.1
A8M4B3,EC:5
A8M4B3,EC:5.1
A8M4B3,EC:5.1.1
A8M4B3,EC:5.1.1.1
A0A3G9H9I5,EC:6
A0A3G9H9I5,EC:6.2
A0A3G9H9I5,EC:6.2.1
A0A3G9H9I5,EC:0
A0A3G9H9H8,EC:6
A0A3G9H9H8,EC:6.3
A0A3G9H9H8,EC:6.3.2
A0A3G9H9H8,EC:0
A0A3G9HRC2,EC:1
A0A3G9HRC2,EC:1.14
A0A3G9HRC2,EC:1.6
A0A3G9HRC2,EC:1.14.14
A0A3G9HRC2,EC:1.6.2
A0A3G9HRC2,EC:1.14.14.1
A0A3G9HRC2,EC:1.6.2.4
P54983,EC:3
P54983,EC:3.5
P54983,EC:3.5.1
P54983,EC:0
Q7XTK3,EC:3
Q7XTK3,EC:3.5
Q7XTK3,EC:3.5.1
Q7XTK3,EC:3.5.1.4
O33040,EC:3
O33040,EC:3.5
O33040,EC:3.5.1
O33040,EC:3.5.1.4
P63497,EC:3
P63497,EC:3.5
P63497,EC:3.5.1
P63497,EC:3.5.1.4
O96935,EC:3
O96935,EC:3.4
O96935,EC:3.4.11
O96935,EC:0
Q8K9I0,EC:3
Q8K9I0,EC:3.4
Q8K9I0,EC:3.4.11
Q8K9I0,EC:3.4.11.1
Q8K9I0,EC:3.4.11.10
B4E8G9,EC:3
B4E8G9,EC:3.4
B4E8G9,EC:3.4.11
B4E8G9,EC:3.4.11.1
B4E8G9,EC:3.4.11.10
Q984S1,EC:3
Q984S1,EC:3.4
Q984S1,EC:3.4.11
Q984S1,EC:3.4.11.1
Q984S1,EC:3.4.11.10
Q7UJ62,EC:3
Q7UJ62,EC:3.4
Q7UJ62,EC:3.4.11
Q7UJ62,EC:3.4.11.1
Q7UJ62,EC:3.4.11.10
Q0SHL0,EC:3
Q0SHL0,EC:3.4
Q0SHL0,EC:3.4.11
Q0SHL0,EC:3.4.11.1
Q0SHL0,EC:3.4.11.10
Q07LG0,EC:3
Q07LG0,EC:3.4
Q07LG0,EC:3.4.11
Q07LG0,EC:3.4.11.10
Q07LG0,EC:3.4.11.1
Q215R8,EC:3
Q215R8,EC:3.4
Q215R8,EC:3.4.11
Q215R8,EC:3.4.11.1
Q215R8,EC:3.4.11.10
Q4UKD7,EC:3
Q4UKD7,EC:3.4
Q4UKD7,EC:3.4.11
Q4UKD7,EC:3.4.11.1
Q4UKD7,EC:3.4.11.10
P0A3Z3,EC:3
P0A3Z3,EC:3.4
P0A3Z3,EC:3.4.11
P0A3Z3,EC:3.4.11.9
B8M2W9,EC:3
B8M2W9,EC:3.4
B8M2W9,EC:3.4.11
B8M2W9,EC:3.4.11.9
C4JY72,EC:3
C4JY72,EC:3.4
C4JY72,EC:3.4.11
C4JY72,EC:3.4.11.9
C6H7R7,EC:3
C6H7R7,EC:3.4
C6H7R7,EC:3.4.11
C6H7R7,EC:3.4.11.9
A1CSI0,EC:3
A1CSI0,EC:3.4
A1CSI0,EC:3.4.11
A1CSI0,EC:3.4.11.9
B8NC10,EC:3
B8NC10,EC:3.4
B8NC10,EC:3.4.11
B8NC10,EC:3.4.11.9
Q0CFZ0,EC:3
Q0CFZ0,EC:3.4
Q0CFZ0,EC:3.4.11
Q0CFZ0,EC:3.4.11.9
Q46631,EC:2
Q46631,EC:2.7
Q46631,EC:2.7.10
Q46631,EC:0
Q46632,EC:2
Q46632,EC:2.4
Q46632,EC:0
Q46632,EC:0
Q46635,EC:2
Q46635,EC:2.4
Q46635,EC:0
Q46635,EC:0
Q46628,EC:2
Q46628,EC:0
Q46628,EC:0
Q46628,EC:0
Q8VYB5,EC:3
Q8VYB5,EC:3.4
Q8VYB5,EC:3.4.19
Q8VYB5,EC:0
Q6NKP9,EC:3
Q6NKP9,EC:3.4
Q6NKP9,EC:3.4.19
Q6NKP9,EC:0
Q46630,EC:3
Q46630,EC:3.1
Q46630,EC:3.1.3
Q46630,EC:3.1.3.48
Q46637,EC:2
Q46637,EC:0
Q46637,EC:0
Q46637,EC:0
P0DN29,EC:3
P0DN29,EC:3.2
P0DN29,EC:3.2.1
P0DN29,EC:3.2.1.3
P36914,EC:3
P36914,EC:3.2
P36914,EC:3.2.1
P36914,EC:3.2.1.3
O74254,EC:3
O74254,EC:3.2
O74254,EC:3.2.1
O74254,EC:3.2.1.3
P14804,EC:3
P14804,EC:3.2
P14804,EC:3.2.1
P14804,EC:3.2.1.3
P08017,EC:3
P08017,EC:3.2
P08017,EC:3.2.1
P08017,EC:3.2.1.3
P22861,EC:3
P22861,EC:3.2
P22861,EC:3.2.1
P22861,EC:3.2.1.3
P08019,EC:3
P08019,EC:3.2
P08019,EC:3.2.1
P08019,EC:3.2.1.3
Q4R1I9,EC:2
Q4R1I9,EC:2.4
Q4R1I9,EC:2.4.1
Q4R1I9,EC:0
Q220S7,EC:2
Q220S7,EC:2.7
Q220S7,EC:2.7.1
Q220S7,EC:2.7.1.170
A8IFI2,EC:2
A8IFI2,EC:2.7
A8IFI2,EC:2.7.1
A8IFI2,EC:2.7.1.170
B9J0X9,EC:2
B9J0X9,EC:2.7
B9J0X9,EC:2.7.1
B9J0X9,EC:2.7.1.170
Q6HIP4,EC:2
Q6HIP4,EC:2.7
Q6HIP4,EC:2.7.1
Q6HIP4,EC:2.7.1.170
C5BV64,EC:2
C5BV64,EC:2.7
C5BV64,EC:2.7.1
C5BV64,EC:2.7.1.170
Q2SZ63,EC:2
Q2SZ63,EC:2.7
Q2SZ63,EC:2.7.1
Q2SZ63,EC:2.7.1.170
Q9A757,EC:2
Q9A757,EC:2.7
Q9A757,EC:2.7.1
Q9A757,EC:2.7.1.170
Q11ED3,EC:2
Q11ED3,EC:2.7
Q11ED3,EC:2.7.1
Q11ED3,EC:2.7.1.170
Q7NV67,EC:2
Q7NV67,EC:2.7
Q7NV67,EC:2.7.1
Q7NV67,EC:2.7.1.170
Q47V03,EC:2
Q47V03,EC:2.7
Q47V03,EC:2.7.1
Q47V03,EC:2.7.1.170
B1WUB0,EC:2
B1WUB0,EC:2.7
B1WUB0,EC:2.7.1
B1WUB0,EC:2.7.1.170
Q2RSR4,EC:2
Q2RSR4,EC:2.7
Q2RSR4,EC:2.7.1
Q2RSR4,EC:2.7.1.170
Q164E0,EC:2
Q164E0,EC:2.7
Q164E0,EC:2.7.1
Q164E0,EC:2.7.1.170
Q1GI59,EC:2
Q1GI59,EC:2.7
Q1GI59,EC:2.7.1
Q1GI59,EC:2.7.1.170
B5F6K1,EC:2
B5F6K1,EC:2.7
B5F6K1,EC:2.7.1
B5F6K1,EC:2.7.1.170
Q5PIK4,EC:2
Q5PIK4,EC:2.7
Q5PIK4,EC:2.7.1
Q5PIK4,EC:2.7.1.170
P20594,EC:4
P20594,EC:4.6
P20594,EC:4.6.1
P20594,EC:4.6.1.2
Q47VJ7,EC:3
Q47VJ7,EC:3.6
Q47VJ7,EC:3.6.1
Q47VJ7,EC:3.6.1.41
B5XP00,EC:2
B5XP00,EC:2.7
B5XP00,EC:2.7.1
B5XP00,EC:2.7.1.180
Q52718,EC:2
Q52718,EC:2.7
Q52718,EC:2.7.1
Q52718,EC:2.7.1.180
O85292,EC:2
O85292,EC:2.7
O85292,EC:2.7.1
O85292,EC:2.7.1.180
Q89AP6,EC:2
Q89AP6,EC:2.7
Q89AP6,EC:2.7.1
Q89AP6,EC:2.7.1.180
Q9Z8K2,EC:2
Q9Z8K2,EC:2.7
Q9Z8K2,EC:2.7.1
Q9Z8K2,EC:2.7.1.180
O84080,EC:2
O84080,EC:2.7
O84080,EC:2.7.1
O84080,EC:2.7.1.180
P0AB86,EC:2
P0AB86,EC:2.7
P0AB86,EC:2.7.1
P0AB86,EC:2.7.1.180
P41780,EC:2
P41780,EC:2.7
P41780,EC:2.7.1
P41780,EC:2.7.1.180
A5F5Y3,EC:2
A5F5Y3,EC:2.7
A5F5Y3,EC:2.7.1
A5F5Y3,EC:2.7.1.180
A0A509ADV9,EC:3
A0A509ADV9,EC:3.1
A0A509ADV9,EC:3.1.11
A0A509ADV9,EC:3.1.11.2
Q65202,EC:3
Q65202,EC:3.1
Q65202,EC:3.1.21
Q65202,EC:0
S0DLN7,EC:1
S0DLN7,EC:0.0
S0DLN7,EC:0
S0DLN7,EC:0
Q8VYV9,EC:3
Q8VYV9,EC:3.4
Q8VYV9,EC:3.4.23
Q8VYV9,EC:0
S0DLP2,EC:6
S0DLP2,EC:6.3
S0DLP2,EC:6.3.2
S0DLP2,EC:0
S0DLP1,EC:2
S0DLP1,EC:2.1
S0DLP1,EC:2.1.1
S0DLP1,EC:0
A0A1W6BT53,EC:1
A0A1W6BT53,EC:6
A0A1W6BT53,EC:6.3
A0A1W6BT53,EC:6.3.2
A0A1W6BT53,EC:0
A0A1W6BT46,EC:6
A0A1W6BT46,EC:6.3
A0A1W6BT46,EC:6.3.2
A0A1W6BT46,EC:0
P0CU84,EC:2
P0CU84,EC:2.3
P0CU84,EC:2.3.1
P0CU84,EC:0
Q10002,EC:3
Q10002,EC:3.1
Q10002,EC:3.1.21
Q10002,EC:0
Q8IE02,EC:3
Q8IE02,EC:3.1
Q8IE02,EC:3.1.21
Q8IE02,EC:0
P22936,EC:3
P22936,EC:3.1
P22936,EC:3.1.21
P22936,EC:0
P38207,EC:3
P38207,EC:3.1
P38207,EC:3.1.11
P38207,EC:3.1.11.2
P08519,EC:3
P08519,EC:3.4
P08519,EC:3.4.21
P08519,EC:0
P14417,EC:3
P14417,EC:3.4
P14417,EC:3.4.21
P14417,EC:0
Q54T49,EC:3
Q54T49,EC:3.1
Q54T49,EC:3.1.2
Q54T49,EC:3.1.2.22
Q2K5T4,EC:2
Q2K5T4,EC:2.4
Q2K5T4,EC:2.4.2
Q2K5T4,EC:2.4.2.7
P49435,EC:2
P49435,EC:2.4
P49435,EC:2.4.2
P49435,EC:2.4.2.7
Q8KKS1,EC:2
Q8KKS1,EC:2.4
Q8KKS1,EC:2.4.2
Q8KKS1,EC:2.4.2.7
Q9SUW2,EC:2
Q9SUW2,EC:2.4
Q9SUW2,EC:2.4.2
Q9SUW2,EC:2.4.2.7
Q9LFP0,EC:2
Q9LFP0,EC:2.4
Q9LFP0,EC:2.4.2
Q9LFP0,EC:2.4.2.7
Q9A3Q9,EC:2
Q9A3Q9,EC:2.6
Q9A3Q9,EC:2.6.1
Q9A3Q9,EC:2.6.1.18
Q5B0C9,EC:3
Q5B0C9,EC:3.1
Q5B0C9,EC:0
Q5B0C9,EC:0
A8MGN2,EC:2
A8MGN2,EC:2.4
A8MGN2,EC:2.4.2
A8MGN2,EC:2.4.2.7
A7H8F4,EC:2
A7H8F4,EC:2.4
A7H8F4,EC:2.4.2
A7H8F4,EC:2.4.2.7
Q756E2,EC:2
Q756E2,EC:2.4
Q756E2,EC:2.4.2
Q756E2,EC:2.4.2.7
A7GT90,EC:2
A7GT90,EC:2.4
A7GT90,EC:2.4.2
A7GT90,EC:2.4.2.7
A4W7F3,EC:2
A4W7F3,EC:2.4
A4W7F3,EC:2.4.2
A4W7F3,EC:2.4.2.7
B2VHU9,EC:2
B2VHU9,EC:2.4
B2VHU9,EC:2.4.2
B2VHU9,EC:2.4.2.7
B1YJG1,EC:2
B1YJG1,EC:2.4
B1YJG1,EC:2.4.2
B1YJG1,EC:2.4.2.7
A7HLE2,EC:2
A7HLE2,EC:2.4
A7HLE2,EC:2.4.2
A7HLE2,EC:2.4.2.7
A5FFL9,EC:2
A5FFL9,EC:2.4
A5FFL9,EC:2.4.2
A5FFL9,EC:2.4.2.7
Q2JD90,EC:2
Q2JD90,EC:2.4
Q2JD90,EC:2.4.2
Q2JD90,EC:2.4.2.7
A8KZE2,EC:2
A8KZE2,EC:2.4
A8KZE2,EC:2.4.2
A8KZE2,EC:2.4.2.7
A8G657,EC:2
A8G657,EC:2.4
A8G657,EC:2.4.2
A8G657,EC:2.4.2.7
A9BC43,EC:2
A9BC43,EC:2.4
A9BC43,EC:2.4.2
A9BC43,EC:2.4.2.7
Q31AA3,EC:2
Q31AA3,EC:2.4
Q31AA3,EC:2.4.2
Q31AA3,EC:2.4.2.7
B4EU76,EC:2
B4EU76,EC:2.4
B4EU76,EC:2.4.2
B4EU76,EC:2.4.2.7
A2BRV3,EC:2
A2BRV3,EC:2.4
A2BRV3,EC:2.4.2
A2BRV3,EC:2.4.2.7
Q15RT2,EC:2
Q15RT2,EC:2.4
Q15RT2,EC:2.4.2
Q15RT2,EC:2.4.2.7
Q4KFF5,EC:2
Q4KFF5,EC:2.4
Q4KFF5,EC:2.4.2
Q4KFF5,EC:2.4.2.7
B1AJC8,EC:2
B1AJC8,EC:2.4
B1AJC8,EC:2.4.2
B1AJC8,EC:2.4.2.7
Q87MQ1,EC:2
Q87MQ1,EC:2.4
Q87MQ1,EC:2.4.2
Q87MQ1,EC:2.4.2.7
B2SHR3,EC:2
B2SHR3,EC:2.4
B2SHR3,EC:2.4.2
B2SHR3,EC:2.4.2.7
P38115,EC:1
P38115,EC:1.1
P38115,EC:1.1.1
P38115,EC:1.1.1.117
Q65GC0,EC:5
Q65GC0,EC:5.3
Q65GC0,EC:5.3.1
Q65GC0,EC:5.3.1.4
Q65J10,EC:5
Q65J10,EC:5.3
Q65J10,EC:5.3.1
Q65J10,EC:5.3.1.4
A0LT86,EC:5
A0LT86,EC:5.3
A0LT86,EC:5.3.1
A0LT86,EC:5.3.1.4
A0KJI0,EC:5
A0KJI0,EC:5.3
A0KJI0,EC:5.3.1
A0KJI0,EC:5.3.1.4
A0JRF5,EC:5
A0JRF5,EC:5.3
A0JRF5,EC:5.3.1
A0JRF5,EC:5.3.1.4
Q53TZ2,EC:1
Q53TZ2,EC:1.1
Q53TZ2,EC:1.1.1
Q53TZ2,EC:1.1.1.376
Q53TZ2,EC:1.1.1.48
Q53TZ2,EC:1.1.1.120
Q6D4W6,EC:2
Q6D4W6,EC:2.7
Q6D4W6,EC:2.7.1
Q6D4W6,EC:2.7.1.16
A8GE05,EC:2
A8GE05,EC:2.7
A8GE05,EC:2.7.1
A8GE05,EC:2.7.1.16
O86131,EC:3
O86131,EC:3.5
O86131,EC:3.5.3
O86131,EC:3.5.3.6
O51781,EC:3
O51781,EC:3.5
O51781,EC:3.5.3
O51781,EC:3.5.3.6
A1R0R8,EC:3
A1R0R8,EC:3.5
A1R0R8,EC:3.5.3
A1R0R8,EC:3.5.3.6
Q62KD9,EC:3
Q62KD9,EC:3.5
Q62KD9,EC:3.5.3
Q62KD9,EC:3.5.3.6
C4LA78,EC:3
C4LA78,EC:3.5
C4LA78,EC:3.5.3
C4LA78,EC:3.5.3.6
A4Z1S1,EC:1
A4Z1S1,EC:1.2
A4Z1S1,EC:1.2.1
A4Z1S1,EC:1.2.1.38
A6X1V9,EC:1
A6X1V9,EC:1.2
A6X1V9,EC:1.2.1
A6X1V9,EC:1.2.1.38
B8D8K6,EC:1
B8D8K6,EC:1.2
B8D8K6,EC:1.2.1
